hour,nodes,edges,replies,retweets,quotes,interactions,independent,neutral,positive,negative,ntweets,per_neutral,per_positive,per_negative,indeg_pos,indeg_neg,indeg_neu
2016-06-18_15,340262,960636,266,2295,89,2650,644,1218,1388,688,3294,0.3697632058287796,0.42137219186399516,0.20886460230722526,323174.0,111903.0,91033.0
2016-06-18_16,340648,962203,243,2411,104,2758,660,1133,1553,732,3418,0.331480397893505,0.4543592744294909,0.2141603276770041,323948.0,111976.0,91221.0
2016-06-18_17,341012,963970,246,2650,95,2991,583,1011,1678,885,3574,0.28287632904308896,0.46950195858981536,0.24762171236709568,324614.0,112058.0,91393.0
2016-06-18_18,341409,965788,257,2335,98,2690,651,1083,1329,929,3341,0.3241544447770129,0.39778509428314873,0.2780604609398384,325023.0,112305.0,91508.0
2016-06-18_19,341862,967629,230,2384,66,2680,590,1020,1325,925,3270,0.3119266055045872,0.40519877675840976,0.28287461773700306,325459.0,112700.0,91626.0
2016-06-18_20,342385,969607,258,2588,96,2942,604,1107,1436,1003,3546,0.31218274111675126,0.40496333897349124,0.2828539199097575,325988.0,113108.0,91725.0
2016-06-18_21,342863,972110,288,3131,137,3556,621,1808,1472,897,4177,0.43284654057936317,0.3524060330380656,0.21474742638257122,326545.0,113359.0,92021.0
2016-06-18_22,343221,974367,239,2782,113,3134,548,1333,1429,920,3682,0.36203150461705597,0.3881042911461162,0.2498642042368278,326964.0,113514.0,92309.0
2016-06-18_23,343473,975647,158,1668,55,1881,379,745,931,584,2260,0.32964601769911506,0.4119469026548673,0.2584070796460177,327287.0,113611.0,92424.0
2016-06-19_00,343613,976276,85,843,18,946,244,418,494,278,1190,0.35126050420168065,0.4151260504201681,0.23361344537815126,327488.0,113662.0,92461.0
2016-06-19_01,343707,976653,47,553,9,609,151,263,348,149,760,0.3460526315789474,0.45789473684210524,0.19605263157894737,327619.0,113693.0,92489.0
2016-06-19_02,343762,976871,28,387,9,424,92,140,283,93,516,0.2713178294573643,0.5484496124031008,0.18023255813953487,327754.0,113711.0,92509.0
2016-06-19_03,343837,977072,13,271,9,293,72,156,136,73,365,0.4273972602739726,0.3726027397260274,0.2,327809.0,113727.0,92539.0
2016-06-19_04,343923,977369,19,459,11,489,106,241,221,133,595,0.4050420168067227,0.37142857142857144,0.2235294117647059,327910.0,113746.0,92624.0
2016-06-19_05,344019,977850,50,760,19,829,193,354,450,218,1022,0.34637964774951074,0.44031311154598823,0.21330724070450097,328175.0,113789.0,92678.0
2016-06-19_06,344227,978958,100,1727,45,1872,433,767,984,554,2305,0.33275488069414316,0.42689804772234274,0.2403470715835141,328695.0,113884.0,92820.0
2016-06-19_07,344687,981246,207,3307,110,3624,772,1622,1705,1069,4396,0.3689717925386715,0.387852593266606,0.24317561419472247,329357.0,114153.0,93179.0
2016-06-19_08,345325,984421,367,4246,167,4780,1117,2199,2099,1599,5897,0.3729014753264372,0.35594370018653554,0.2711548244870273,330138.0,114610.0,93740.0
2016-06-19_09,345935,987616,476,4182,197,4855,1242,2266,2134,1697,6097,0.37165819255371496,0.3500082007544694,0.27833360669181567,330830.0,114886.0,94224.0
2016-06-19_10,346563,990504,441,4364,183,4988,1216,2098,2496,1610,6204,0.33816892327530623,0.402321083172147,0.2595099935525467,332031.0,115239.0,94596.0
2016-06-19_11,347213,993542,479,5169,202,5850,1174,2098,3448,1478,7024,0.29869020501138954,0.4908883826879271,0.21042141230068337,333825.0,115662.0,95090.0
2016-06-19_12,347758,996068,388,4372,147,4907,970,2026,2690,1161,5877,0.3447337076739833,0.4577165220350519,0.19754977029096477,335346.0,116098.0,95523.0
2016-06-19_13,348288,998458,380,3747,149,4276,865,1726,2225,1190,5141,0.3357323477922583,0.4327951760357907,0.231472476171951,336578.0,116402.0,95824.0
2016-06-19_14,348807,1000674,354,3613,166,4133,783,1646,2124,1146,4916,0.33482506102522375,0.4320585842148088,0.23311635475996745,337829.0,116670.0,96187.0
2016-06-19_15,349316,1002890,310,3774,156,4240,838,1481,2468,1129,5078,0.2916502560063017,0.48601811736904293,0.2223316266246554,339166.0,116895.0,96517.0
2016-06-19_16,349808,1005204,348,3919,125,4392,838,1701,2513,1016,5230,0.3252390057361377,0.48049713193116633,0.194263862332696,340528.0,117119.0,96889.0
2016-06-19_17,350629,1008465,350,5466,161,5977,1266,2033,3417,1793,7243,0.2806847991163882,0.4717658428827834,0.2475493580008284,342430.0,117429.0,97474.0
2016-06-19_18,351901,1014248,761,9983,281,11025,2725,3657,7381,2712,13750,0.26596363636363635,0.5368,0.19723636363636363,346499.0,117768.0,98891.0
2016-06-19_19,353093,1019203,509,7629,221,8359,1138,2621,4424,2452,9497,0.2759818890175845,0.4658313151521533,0.25818679583026216,348996.0,118345.0,100191.0
2016-06-19_20,354046,1023327,445,6422,209,7076,1038,2315,3826,1973,8114,0.28530934187823515,0.4715306877002711,0.2431599704214937,351270.0,118823.0,100936.0
2016-06-19_21,354850,1027158,479,5920,222,6621,1102,2077,3647,1999,7723,0.268936941603004,0.4722258189822608,0.2588372394147352,353348.0,119140.0,101492.0
2016-06-19_22,355420,1029842,365,4243,165,4773,819,1553,2727,1312,5592,0.2777181688125894,0.4876609442060086,0.23462088698140202,354893.0,119323.0,101995.0
2016-06-19_23,355753,1031263,189,2055,71,2315,465,773,1167,840,2780,0.2780575539568345,0.4197841726618705,0.302158273381295,355482.0,119486.0,102180.0
2016-06-20_00,355857,1031778,82,832,42,956,230,319,593,274,1186,0.26897133220910624,0.5,0.23102866779089376,355763.0,119527.0,102258.0
2016-06-20_01,355971,1032139,50,605,19,674,133,230,369,208,807,0.2850061957868649,0.45724907063197023,0.2577447335811648,355971.0,119555.0,102340.0
2016-06-20_02,356046,1032369,22,384,5,411,109,172,248,100,520,0.33076923076923076,0.47692307692307695,0.19230769230769232,356097.0,119568.0,102376.0
2016-06-20_03,356114,1032572,7,330,2,339,97,158,176,102,436,0.3623853211009174,0.4036697247706422,0.23394495412844038,356188.0,119586.0,102406.0
2016-06-20_04,356201,1032873,22,478,15,515,176,242,270,179,691,0.35021707670043417,0.3907380607814761,0.2590448625180897,356312.0,119607.0,102460.0
2016-06-20_05,356417,1033800,101,1442,49,1592,502,667,846,581,2094,0.31852913085004775,0.4040114613180516,0.27745940783190065,356763.0,119696.0,102691.0
2016-06-20_06,356823,1035781,262,3064,125,3451,1058,1653,1785,1071,4509,0.3666001330671989,0.3958749168330007,0.2375249500998004,357677.0,120100.0,102994.0
2016-06-20_07,357596,1038855,377,4482,198,5057,1654,2520,2478,1713,6711,0.3755029056772463,0.36924452391595886,0.25525257040679483,358801.0,120794.0,103405.0
2016-06-20_08,358618,1042587,533,4984,224,5741,1871,3261,2423,1928,7612,0.4284025223331582,0.31831318970047295,0.25328428796636887,359826.0,121238.0,103807.0
2016-06-20_09,359604,1046147,463,4823,207,5493,1934,2949,2336,2142,7427,0.3970647637000135,0.31452807324626364,0.2884071630537229,360764.0,121736.0,104058.0
2016-06-20_10,360577,1049634,481,4763,218,5462,2028,3221,2377,1892,7490,0.4300400534045394,0.3173564753004005,0.25260347129506006,361815.0,122018.0,104436.0
2016-06-20_11,361673,1053103,488,5254,240,5982,2025,2998,3242,1767,8007,0.374422380417135,0.40489571624828274,0.22068190333458224,363337.0,122372.0,104808.0
2016-06-20_12,362948,1056762,477,5370,244,6091,2119,3061,3417,1732,8210,0.3728380024360536,0.4161997563946407,0.21096224116930573,364889.0,122787.0,105061.0
2016-06-20_13,364084,1059803,382,4439,210,5031,1764,2578,2732,1485,6795,0.37939661515820455,0.40206033848417955,0.2185430463576159,366133.0,123045.0,105296.0
2016-06-20_14,365112,1062811,377,4388,180,4945,1610,2457,2532,1566,6555,0.3748283752860412,0.3862700228832952,0.2389016018306636,367324.0,123414.0,105522.0
2016-06-20_15,366230,1065874,427,4352,202,4981,1699,2504,2521,1655,6680,0.37485029940119763,0.37739520958083833,0.24775449101796407,368444.0,123686.0,105789.0
2016-06-20_16,367406,1069843,483,5617,216,6316,1760,3288,3097,1691,8076,0.40713224368499257,0.38348192174343737,0.2093858345715701,369870.0,123985.0,106223.0
2016-06-20_17,368688,1073979,560,6703,233,7496,2167,3695,3860,2108,9663,0.38238642243609644,0.3994618648452861,0.2181517127186174,372200.0,124367.0,106680.0
2016-06-20_18,369946,1078204,583,6511,217,7311,2116,3638,3484,2305,9427,0.38591280364909303,0.3695767476397581,0.24451044871114883,374166.0,124770.0,107247.0
2016-06-20_19,371003,1081867,463,5578,214,6255,1493,2753,3180,1815,7748,0.35531750129065565,0.4104284976768198,0.23425400103252453,375748.0,125021.0,107716.0
2016-06-20_20,371995,1085435,387,5582,186,6155,1381,2542,3322,1672,7536,0.33731422505307856,0.44081740976645434,0.2218683651804671,377364.0,125311.0,108411.0
2016-06-20_21,373241,1090041,528,6832,250,7610,1785,3336,3865,2194,9395,0.3550824906865354,0.41138903672166044,0.23352847259180415,379224.0,125769.0,109092.0
2016-06-20_22,373943,1093171,360,4704,192,5256,1129,2218,2821,1346,6385,0.3473766640563821,0.4418167580266249,0.21080657791699295,380752.0,125980.0,109465.0
2016-06-20_23,374325,1094687,168,2399,98,2665,647,1169,1384,759,3312,0.35295893719806765,0.4178743961352657,0.22916666666666666,381508.0,126161.0,109698.0
2016-06-21_00,374506,1095399,73,1137,31,1241,335,528,693,355,1576,0.3350253807106599,0.4397208121827411,0.22525380710659898,381846.0,126234.0,109790.0
2016-06-21_01,374611,1095741,31,578,15,624,222,281,387,178,846,0.3321513002364066,0.4574468085106383,0.21040189125295508,382037.0,126258.0,109818.0
2016-06-21_02,374705,1095997,29,407,10,446,132,215,248,115,578,0.3719723183391003,0.4290657439446367,0.19896193771626297,382182.0,126273.0,109847.0
2016-06-21_03,374781,1096245,19,449,8,476,161,181,344,112,637,0.28414442700156983,0.5400313971742543,0.17582417582417584,382331.0,126297.0,109871.0
2016-06-21_04,374920,1096785,34,899,21,954,204,357,540,261,1158,0.3082901554404145,0.46632124352331605,0.22538860103626943,382624.0,126342.0,109960.0
2016-06-21_05,375256,1098075,103,2014,50,2167,599,993,1130,643,2766,0.35900216919739697,0.40853217642805495,0.23246565437454808,383178.0,126436.0,110253.0
2016-06-21_06,375917,1100484,274,3542,152,3968,1325,1960,1866,1467,5293,0.3703003967504251,0.35254109200831285,0.27715851124126206,383994.0,126797.0,110581.0
2016-06-21_07,376998,1104338,409,5792,265,6466,2087,3077,3148,2328,8553,0.35975681047585645,0.368057991348065,0.27218519817607856,385448.0,127322.0,111094.0
2016-06-21_08,378829,1109287,502,6433,317,7252,2485,4070,3036,2631,9737,0.41799322173153947,0.3118003491835267,0.27020642908493375,386483.0,127961.0,111636.0
2016-06-21_09,381307,1114901,514,7180,309,8003,2346,5202,2695,2452,10349,0.5026572615711663,0.260411633974297,0.23693110445453666,387651.0,128626.0,112099.0
2016-06-21_10,383370,1119787,556,6527,323,7406,2210,4375,2688,2553,9616,0.4549708818635607,0.2795341098169717,0.26549500831946754,388909.0,129349.0,112682.0
2016-06-21_11,385377,1124842,517,6719,326,7562,2368,4388,3124,2418,9930,0.4418932527693857,0.31460221550855993,0.24350453172205438,390129.0,130070.0,113296.0
2016-06-21_12,387199,1129256,570,6059,316,6945,2497,4184,2982,2276,9442,0.4431264562592671,0.3158229188731201,0.2410506248676128,391522.0,130734.0,113773.0
2016-06-21_13,388911,1133540,604,5779,300,6683,2084,3875,2979,1913,8767,0.4419984031025436,0.3397969658948329,0.21820463100262347,392688.0,131240.0,114331.0
2016-06-21_14,390426,1137272,503,5103,257,5863,1953,3309,2651,1856,7816,0.4233623336745138,0.3391760491299898,0.2374616171954964,393617.0,131659.0,114856.0
2016-06-21_15,391916,1141164,474,5337,295,6106,1973,3331,2515,2233,8079,0.4123035029087758,0.3113009035771754,0.27639559351404874,394693.0,132163.0,115297.0
2016-06-21_16,393301,1145276,553,5543,260,6356,2074,3416,2751,2263,8430,0.40521945432977463,0.32633451957295373,0.26844602609727164,395618.0,132760.0,115861.0
2016-06-21_17,394907,1150311,602,6988,320,7910,2137,4265,3329,2453,10047,0.4245048273116353,0.33134268936000794,0.24415248332835673,396939.0,133416.0,116579.0
2016-06-21_18,396737,1155903,594,8781,333,9708,2305,4701,4726,2586,12013,0.3913260634312828,0.3934071422625489,0.21526679430616832,399559.0,134111.0,117235.0
2016-06-21_19,400108,1164691,1060,13505,401,14966,6896,8333,9033,4496,21862,0.38116366297685483,0.41318269142804864,0.20565364559509652,403345.0,136012.0,118645.0
2016-06-21_20,404296,1176436,1510,15811,553,17874,7263,9759,9633,5745,25137,0.3882324859768469,0.3832199546485261,0.22854755937462704,406757.0,138342.0,120452.0
2016-06-21_21,406955,1185924,1094,12934,493,14521,3121,6573,6844,4225,17642,0.37257680535086724,0.38793787552431697,0.23948531912481577,409742.0,139747.0,122068.0
2016-06-21_22,408804,1192014,711,7999,329,9039,1702,4177,4029,2535,10741,0.38888371659994414,0.37510473885113116,0.23601154454892467,411401.0,141082.0,122839.0
2016-06-21_23,409605,1194689,277,3610,149,4036,852,1874,1972,1042,4888,0.38338788870703766,0.4034369885433715,0.21317512274959083,412221.0,141488.0,123278.0
2016-06-22_00,410062,1195931,124,1696,61,1881,455,911,935,490,2336,0.3899828767123288,0.4002568493150685,0.20976027397260275,412591.0,141630.0,123491.0
2016-06-22_01,410323,1196552,76,784,19,879,282,491,462,208,1161,0.42291128337639966,0.3979328165374677,0.17915590008613264,412743.0,141741.0,123587.0
2016-06-22_02,410538,1196991,43,573,11,627,157,336,307,141,784,0.42857142857142855,0.39158163265306123,0.1798469387755102,412870.0,141804.0,123644.0
2016-06-22_03,410709,1197383,36,544,8,588,123,309,245,157,711,0.4345991561181435,0.34458509142053445,0.22081575246132207,412970.0,141847.0,123696.0
2016-06-22_04,410919,1197947,60,927,24,1011,293,459,550,295,1304,0.35199386503067487,0.4217791411042945,0.22622699386503067,413227.0,141962.0,123785.0
2016-06-22_05,411692,1199822,158,2635,65,2858,743,1599,1273,729,3601,0.44404332129963897,0.35351291307970006,0.20244376562066094,413806.0,142231.0,123977.0
2016-06-22_06,413023,1204032,409,5859,218,6486,1910,3485,3112,1799,8396,0.41507860886136255,0.37065269175798,0.21426869938065746,415121.0,142913.0,124426.0
2016-06-22_07,415189,1210500,543,8462,310,9315,2659,4691,3688,3595,11974,0.39176549189911475,0.30800066811424753,0.3002338399866377,416668.0,144372.0,125017.0
2016-06-22_08,417697,1217508,677,9002,372,10051,3157,5936,3591,3681,13208,0.4494245911568746,0.27188067837674135,0.278694730466384,417967.0,145760.0,125833.0
2016-06-22_09,420401,1224555,760,9063,395,10218,3197,5823,3793,3799,13415,0.4340663436451733,0.2827431979127842,0.2831904584420425,419398.0,147071.0,126859.0
2016-06-22_10,422995,1231164,774,8484,391,9649,3319,5774,3499,3695,12968,0.44524984577421345,0.26981801357186924,0.2849321406539173,420859.0,147873.0,127759.0
2016-06-22_11,425571,1237533,632,8858,360,9850,3412,5549,4490,3223,13262,0.4184135122907555,0.33856130297089426,0.24302518473835016,422918.0,148509.0,128391.0
2016-06-22_12,428300,1244456,697,9419,371,10487,3462,5870,4718,3361,13949,0.42081869668076566,0.3382321313355796,0.24094917198365473,424806.0,149420.0,129173.0
2016-06-22_13,430817,1250968,682,8541,391,9614,3136,5696,3823,3231,12750,0.4467450980392157,0.29984313725490197,0.25341176470588234,426293.0,150177.0,130087.0
2016-06-22_14,433177,1257333,736,8218,388,9342,3116,5133,4210,3115,12458,0.41202440199068874,0.3379354631562049,0.25004013485310644,427660.0,150642.0,131038.0
2016-06-22_15,436124,1264767,726,9581,435,10742,3279,5677,4509,3835,14021,0.40489266100848725,0.3215890450039227,0.27351829398759003,429358.0,151342.0,132040.0
2016-06-22_16,438989,1272260,719,9561,448,10728,3409,5823,4487,3827,14137,0.41189785668812334,0.3173940722925656,0.27070807101931105,430767.0,152228.0,133169.0
2016-06-22_17,441767,1279618,760,9658,418,10836,3534,5601,4754,4015,14370,0.3897703549060543,0.33082811412665275,0.279401530967293,432416.0,152974.0,134077.0
2016-06-22_18,445109,1287633,890,10280,440,11610,4181,6090,5497,4204,15791,0.3856627192704705,0.3481096827306694,0.2662275979988601,434267.0,153821.0,134961.0
2016-06-22_19,448222,1296019,874,11352,435,12661,3771,6073,6138,4221,16432,0.36958373904576436,0.373539435248296,0.2568768257059396,436929.0,154505.0,135781.0
2016-06-22_20,451530,1304061,927,11788,414,13129,4603,6366,7056,4310,17732,0.35901195578614936,0.3979246559891721,0.24306338822467854,440313.0,155315.0,136571.0
2016-06-22_21,456691,1314830,1070,14885,544,16499,5554,8617,7633,5803,22053,0.39074048882238244,0.34612070920056226,0.2631388019770553,443826.0,156438.0,138161.0
2016-06-22_22,460124,1322689,783,10482,364,11629,3557,5748,5332,4106,15186,0.3785065191623864,0.3511128671144475,0.2703806137231661,446140.0,157172.0,139429.0
2016-06-22_23,462058,1326803,491,5751,190,6432,2005,3124,3188,2125,8437,0.37027379400260757,0.3778594287068863,0.2518667772905061,447532.0,157488.0,139992.0
